id,weather_time,temperature_2m,relativehumidity_2m,dewpoint_2m,apparent_temperature,pressure_msl,surface_pressure,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,windspeed_10m,windspeed_80m,windspeed_120m,windspeed_180m,winddirection_10m,winddirection_80m,winddirection_120m,winddirection_180m,windgusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,weathercode,precipitation,rain,showers,snowfall,snow_depth,freezinglevel_height,visibility,evapotranspiration,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_1cm,soil_moisture_1_3cm,soil_moisture_3_9cm,soil_moisture_9_27cm,soil_moisture_27_81cm
hv74966427,21/05/2026 04:00,18.7,97,18.2,21.2,1016.8,914.4,96,40,95,0,3.3,,,,202,,,,15.5,118,35,83,114.7,407.6,53,0.8,0.8,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 05:00,18.3,97,17.9,20.8,1017.4,914.8,42,35,12,0,2.5,,,,210,,,,15.1,26,10,16,84.3,105.4,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 06:00,18.4,94,17.4,19.9,1017.5,914.9,82,38,77,0,7.9,,,,21,,,,10.4,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 07:00,18.7,90,17.1,21,1018.1,915.6,100,100,58,0,2,,,,360,,,,21.6,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 08:00,19.1,86,16.7,21.4,1018.6,916.2,68,41,52,0,0.2,,,,360,,,,9,0,0,0,0,0,51,0.1,0.1,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 09:00,19.2,84,16.4,21.4,1018.7,916.3,66,29,55,0,0.5,,,,180,,,,5.8,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 10:00,18.7,86,16.4,20.8,1018.5,915.9,64,22,54,0,0.9,,,,281,,,,6.5,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 11:00,18.2,90,16.6,20.3,1018.3,915.6,42,23,26,0,1.9,,,,248,,,,7.6,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 12:00,17.6,92,16.3,18.9,1017.7,914.9,41,18,28,0,5.9,,,,14,,,,9,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 13:00,17.6,92,16.3,19.7,1017.6,914.8,60,41,31,0,0.6,,,,252,,,,18.7,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 14:00,17.5,95,16.7,19.5,1017.7,914.8,22,19,4,0,2.3,,,,203,,,,8.3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 15:00,17.2,96,16.5,19.1,1018,915,29,17,17,0,3,,,,194,,,,9.7,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 16:00,17.2,95,16.5,19.1,1018.1,915.1,45,36,23,0,2.5,,,,184,,,,9.7,1,0,1,0,4,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 17:00,18.1,97,17.6,20.3,1018.8,916,59,52,17,0,3.8,,,,177,,,,12.6,69,33,36,209.7,204.4,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 18:00,18.6,93,17.5,20.7,1019.2,916.5,30,28,9,0,4.5,,,,313,,,,16.9,231,137,94,360.5,507.5,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 19:00,19.9,79,16.2,21.4,1019.1,916.9,25,23,6,0,4.6,,,,225,,,,20.9,364,229,135,388.9,786.4,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 20:00,21.3,67,15,22,1019,917.2,27,18,13,0,7.5,,,,226,,,,27.7,565,374,191,488.6,1022.1,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 21:00,21.2,68,15.1,21.9,1018.6,916.9,54,43,33,0,7.3,,,,220,,,,28.1,546,322,224,358.8,1198.6,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 22:00,21.3,68,15.2,22.2,1018.1,916.4,58,44,46,0,7.8,,,,224,,,,29.2,590,378,212,387.1,1303.9,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,21/05/2026 23:00,21.4,68,15.2,22.6,1017.8,916.2,85,81,48,0,6.7,,,,234,,,,28.8,619,383,236,384.4,1330.7,3,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 00:00,21.9,66,15.2,22.9,1017,915.6,78,76,46,0,5.3,,,,262,,,,27.4,529,315,214,329.3,1277.3,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 01:00,21.8,66,15.2,23.3,1016.5,915.2,73,41,55,0,6.5,,,,228,,,,27,652,406,246,472.5,1147.3,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 02:00,21,70,15.4,22.2,1016.3,914.7,70,62,34,0,4.8,,,,228,,,,27,468,289,179,406.4,949.7,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 03:00,20.3,74,15.5,21.7,1016.3,914.5,49,47,24,0,3.2,,,,236,,,,23,326,190,136,363.6,697.8,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 04:00,19.5,77,15.4,21,1016.6,914.5,43,34,16,0,2.3,,,,247,,,,18.4,141,72,69,235.2,408.8,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 05:00,18.4,85,15.8,20.3,1017.1,914.6,20,17,13,0,0.8,,,,297,,,,13.7,30,15,15,125.8,106.9,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 06:00,18.3,83,15.4,19,1017.7,915.1,48,47,3,0,7.7,,,,9,,,,6.5,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 07:00,17.8,90,16.1,19.7,1018,915.2,45,42,16,0,1.5,,,,263,,,,20.9,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 08:00,16.9,95,16,18,1017.9,914.8,49,48,18,0,6.5,,,,182,,,,16.6,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 09:00,17.2,89,15.4,17.7,1018.1,915.1,38,35,11,0,9,,,,177,,,,23.4,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 10:00,17,91,15.5,18,1017.9,914.8,54,51,21,0,6.1,,,,192,,,,22.7,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 11:00,16.8,97,16.3,18.5,1017.5,914.4,67,63,47,0,3.5,,,,208,,,,17.3,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 12:00,16.7,92,15.3,18.1,1016.7,913.6,76,72,19,0,2.9,,,,22,,,,11.9,0,0,0,0,0,51,0.1,0.1,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 13:00,16.1,96,15.5,17.7,1016.3,913.1,85,78,38,0,1.9,,,,304,,,,11.9,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 14:00,16,97,15.6,17.7,1015.9,912.7,84,73,41,0,1.7,,,,212,,,,8.6,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 15:00,15.6,97,15.2,16.8,1015.9,912.6,71,64,20,0,3.6,,,,189,,,,11.5,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 16:00,16.1,95,15.3,17.2,1016.3,913.1,48,38,16,0,4.9,,,,178,,,,14,1,0,1,0,4.2,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 17:00,17.2,91,15.8,18.3,1017,914.1,45,37,13,0,6.4,,,,188,,,,18,76,44,32,279.1,205.3,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 18:00,18.8,84,16.1,20.2,1017.4,915,20,16,5,0,4.6,,,,315,,,,20.9,235,155,80,407.4,507.9,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 19:00,19.6,79,15.8,20.5,1017.8,915.6,25,23,3,0,7.1,,,,260,,,,26.6,547,460,87,780.9,786.4,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 20:00,19.8,76,15.4,20.6,1017.7,915.6,22,21,1,0,7.4,,,,244,,,,27.7,558,408,150,533,1021.8,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 21:00,20.4,71,15,21.3,1017.7,915.8,30,30,0,0,8.3,,,,231,,,,29.9,631,409,222,455.7,1198.1,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 22:00,20.9,67,14.6,22.1,1017.9,916.1,42,42,0,0,7.3,,,,230,,,,30.2,667,434,233,444.5,1303.2,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,22/05/2026 23:00,21,67,14.6,22.5,1017.4,915.7,57,55,25,0,5.9,,,,250,,,,29.2,682,421,261,422.5,1330.1,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 00:00,20.3,68,14.3,21,1016.7,914.8,56,55,5,0,4.8,,,,295,,,,27,546,362,184,378.4,1276.9,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 01:00,20.1,69,14.2,20.8,1015.7,913.9,77,73,51,0,4.6,,,,257,,,,22.3,414,177,237,205.9,1147.2,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 02:00,19.8,71,14.4,20.5,1015.2,913.3,100,100,73,0,5,,,,255,,,,22.7,291,96,195,134.9,949.9,3,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 03:00,19,75,14.5,19.6,1015.3,913.2,100,100,100,0,6.4,,,,254,,,,23.4,214,82,132,156.7,698.5,3,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 04:00,18.4,79,14.7,19.6,1015.9,913.5,100,98,100,0,2.4,,,,257,,,,23,100,17,83,55.3,410.1,3,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 05:00,17.9,85,15.4,19.6,1016.6,914,88,86,69,0,1,,,,292,,,,14,17,3,14,25,108.3,3,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 06:00,18,73,13.1,17.8,1016.8,914.2,4,3,0,0,8.6,,,,26,,,,9.4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 07:00,17,82,13.8,17.9,1017.2,914.2,3,3,1,0,2.5,,,,274,,,,23.4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 08:00,16.7,86,14.4,17.7,1017.3,914.2,23,22,2,0,3.1,,,,208,,,,10.8,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 09:00,16.5,89,14.7,17.2,1017.3,914.1,37,37,0,0,6.4,,,,188,,,,17.6,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 10:00,16.6,89,14.8,17.6,1017,913.9,36,36,2,0,4.3,,,,185,,,,17.6,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 11:00,16.6,90,15,17.8,1016.7,913.6,20,20,4,0,3,,,,213,,,,13.3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 12:00,16.6,94,15.6,17.7,1015.3,912.4,73,73,20,0,5.4,,,,330,,,,10.8,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 13:00,15.9,98,15.6,17.2,1015.1,911.9,65,64,9,0,4.4,,,,243,,,,19.1,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 14:00,15.9,98,15.6,16.7,1015.1,911.9,60,56,10,0,7.4,,,,198,,,,19.8,0,0,0,0,0,51,0.1,0.1,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 15:00,15.9,98,15.6,16.9,1015.2,912,96,96,16,0,6.7,,,,196,,,,22,0,0,0,0,0,51,0.1,0.1,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 16:00,16,97,15.5,16.8,1015.4,912.3,73,71,9,0,7.8,,,,187,,,,20.9,1,0,1,0,4.4,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 17:00,17.3,86,14.8,17.8,1016,913.2,39,32,9,0,7.6,,,,177,,,,22,75,40,35,253.3,206.1,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 18:00,18.5,85,16,19.9,1016,913.6,23,20,5,0,4.7,,,,313,,,,22,209,121,88,317.7,508.2,51,0.1,0.1,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 19:00,20,77,15.8,21.3,1016,914.1,41,37,10,0,4.7,,,,268,,,,22.7,528,411,117,697.5,786.3,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 20:00,20.9,63,13.6,21.4,1016.1,914.5,35,29,9,0,8.7,,,,223,,,,31.3,641,480,161,627.1,1021.4,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 21:00,21.1,60,13,21.6,1016,914.5,47,42,11,0,9.2,,,,220,,,,33.1,693,502,191,559.4,1197.5,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 22:00,21.2,58,12.5,21.5,1015.8,914.3,63,54,34,0,7.9,,,,231,,,,32.8,674,412,262,422.1,1302.6,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,23/05/2026 23:00,21.1,58,12.4,21.5,1015.8,914.3,59,47,35,0,7.3,,,,240,,,,30.2,672,398,274,399.5,1329.5,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 00:00,21.5,58,12.8,22.7,1015,913.7,78,45,66,0,4.5,,,,310,,,,28.8,696,393,303,410.8,1276.5,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 01:00,20.2,63,13.1,20.5,1014.8,913.1,77,44,71,0,5.1,,,,280,,,,23.4,471,285,186,331.5,1147.1,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 02:00,19.6,67,13.3,19.8,1015,913.1,62,53,50,0,6.4,,,,278,,,,24.1,337,153,184,214.8,950.3,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 03:00,18.8,73,13.8,19.3,1015.1,912.9,98,98,88,0,4.8,,,,257,,,,23.8,174,23,151,43.9,699.3,3,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 04:00,18.3,77,14.2,19.1,1015.8,913.4,45,34,21,0,4.2,,,,211,,,,19.1,105,30,75,97.3,411.4,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 05:00,17.6,81,14.3,18.4,1016.5,913.8,34,11,30,0,4.1,,,,178,,,,16.2,29,11,18,91.4,109.8,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 06:00,17.8,80,14.4,19.2,1016.8,914.1,22,8,16,0,0.4,,,,270,,,,13,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 07:00,16.3,87,14.2,17.4,1017.5,914.2,14,2,13,0,1.7,,,,238,,,,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 08:00,16.1,87,14,17.2,1017.7,914.4,13,3,10,0,1.7,,,,198,,,,7.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 09:00,16,85,13.4,16.6,1018,914.6,5,4,1,0,3.2,,,,207,,,,11.2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 10:00,15.9,87,13.7,16.5,1017.8,914.4,5,5,0,0,4,,,,212,,,,12.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 11:00,16.1,89,14.3,17.2,1017.4,914.1,5,5,0,0,2.3,,,,238,,,,12.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 12:00,16.5,80,13,17.4,1016.7,913.6,16,12,5,0,0.4,,,,63,,,,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 13:00,15.7,85,13.3,16.3,1016.6,913.2,16,16,0,0,3.1,,,,357,,,,10.8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 14:00,15.5,84,12.7,15.8,1016.4,913,25,25,0,0,4,,,,10,,,,13.7,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 15:00,15.7,82,12.6,16.3,1016.6,913.2,58,49,52,1,1.8,,,,315,,,,12.6,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 16:00,15.3,84,12.6,15.8,1016.9,913.4,38,31,12,0,2.2,,,,215,,,,8.6,1,0,1,0,4.6,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 17:00,17.5,77,13.4,18,1017.5,914.6,44,41,34,0,4.2,,,,223,,,,14.8,92,59,33,373.2,206.8,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 18:00,19.7,61,11.9,19.4,1017.5,915.4,7,7,0,0,6.5,,,,321,,,,19.8,281,200,81,524.7,508.5,0,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 19:00,20.3,58,11.8,19.8,1017,915.1,4,4,0,0,8.5,,,,276,,,,28.1,569,478,91,811,786.2,0,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 20:00,21,55,11.7,21.5,1017.1,915.4,11,10,0,0,9.7,,,,245,,,,32.4,785,700,85,914.6,1021,0,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 21:00,21.3,55,11.8,21.6,1017.1,915.5,36,34,4,0,10.8,,,,222,,,,36,770,606,164,675.4,1196.9,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 22:00,22.2,50,11.3,23.1,1016.9,915.6,38,37,22,0,11.4,,,,239,,,,38.2,932,749,183,767.4,1301.9,1,0,0,0,0,0,,,,,,,,,,,,
hv74966427,24/05/2026 23:00,22,49,10.8,23.1,1016.6,915.3,52,49,22,0,8.9,,,,246,,,,38.2,906,706,200,708.6,1328.9,2,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 00:00,5.4,74,1.1,2,1012.6,1012.6,100,100,0,0,10.4,,,,350,,,,15.1,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 01:00,5.7,74,1.5,1.6,1013.2,1013.2,100,100,0,0,14.7,,,,346,,,,18.4,0,0,0,0,2.4,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 02:00,5.8,76,2,1,1013.5,1013.5,100,100,0,16,21,,,,350,,,,26.6,25,0,25,0,125.8,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 03:00,6.1,79,2.8,1.6,1013.5,1013.5,99,99,0,6,19.3,,,,359,,,,26.6,69,3,66,13.7,292.3,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 04:00,6.2,83,3.7,2,1013.8,1013.8,100,100,2,0,19.1,,,,352,,,,25.9,118,10,108,32.1,415.8,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 05:00,6.6,90,4.9,2,1013.8,1013.8,95,94,3,13,22.9,,,,349,,,,28.1,122,0,122,0,487.7,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 06:00,6.9,81,4,1.8,1013.5,1013.5,73,5,1,72,25.4,,,,330,,,,29.2,173,77,96,204.4,503.3,2,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 07:00,7,81,3.9,1,1013.2,1013.2,94,1,23,92,31.3,,,,328,,,,38.5,303,220,83,636.9,461.4,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 08:00,7.2,85,4.8,0.8,1013.1,1013.1,91,0,0,91,34.7,,,,334,,,,42.8,200,109,91,399,364.9,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 09:00,7.3,87,5.2,0.8,1012.9,1012.9,95,12,1,95,37.1,,,,338,,,,45.7,105,45,60,272.8,220.4,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 10:00,7.6,86,5.3,0.6,1012.6,1012.6,99,98,0,67,39.9,,,,340,,,,49.7,15,2,13,30.4,47.3,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 11:00,7.8,86,5.6,0.5,1012.2,1012.2,100,100,0,81,42.8,,,,341,,,,54.4,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 12:00,7.7,89,5.9,0.2,1012,1012,100,100,0,98,44.4,,,,344,,,,55.1,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 13:00,7.9,88,6.1,0.6,1011.4,1011.4,100,25,0,100,43.3,,,,343,,,,58,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 14:00,8,89,6.3,0.4,1010.6,1010.6,100,100,0,83,46,,,,345,,,,59.4,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 15:00,8.2,90,6.7,0.3,1010.4,1010.4,100,100,0,100,48.2,,,,344,,,,63.4,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 16:00,8.1,93,7.1,0.4,1009.5,1009.5,100,100,44,100,47.8,,,,343,,,,64.1,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 17:00,8.1,94,7.2,0.5,1008.1,1008.1,100,100,100,100,47.7,,,,347,,,,62.6,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 18:00,8.3,92,7.2,0.2,1006.9,1006.9,100,93,100,100,50.3,,,,349,,,,66.6,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 19:00,8.4,92,7.2,-0.1,1005.3,1005.3,100,23,100,100,53.6,,,,350,,,,70.6,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 20:00,8.6,92,7.3,-0.2,1004.2,1004.2,100,100,100,100,55.6,,,,350,,,,74.9,0,0,0,0,0,51,0.1,0.1,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 21:00,8.6,90,7.1,-0.2,1002.3,1002.3,100,100,100,100,55.5,,,,353,,,,76.7,0,0,0,0,0,51,0.4,0.4,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 22:00,8.6,91,7.2,-0.9,1001,1001,100,100,100,100,60.6,,,,350,,,,82.8,0,0,0,0,0,53,0.5,0.5,0,0,0,,,,,,,,,,,,
us6000szmu,21/05/2026 23:00,8.8,91,7.3,-0.6,999.9,999.9,100,100,100,100,59.7,,,,349,,,,83.9,0,0,0,0,0,53,0.5,0.5,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 00:00,8.5,93,7.4,-0.7,998.5,998.5,100,100,100,100,58.5,,,,352,,,,83.5,0,0,0,0,0,61,1.5,1.5,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 01:00,8.6,92,7.5,-0.8,997.3,997.3,100,100,100,100,60.3,,,,350,,,,83.9,0,0,0,0,1.8,61,2,2,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 02:00,8.6,93,7.6,-0.6,996.9,996.9,100,100,100,100,59.1,,,,344,,,,83.2,5,0,5,0,121.8,61,1.9,1.9,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 03:00,8.6,92,7.5,0.2,996.4,996.4,100,100,100,100,53.6,,,,332,,,,79.6,18,0,18,0,288.1,61,1.5,1.5,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 04:00,8.3,94,7.3,0.9,996.6,996.6,100,100,100,100,46.3,,,,314,,,,71.3,29,0,29,0,411.4,53,0.8,0.8,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 05:00,7.8,94,6.9,1.9,997.3,997.3,100,2,100,100,34.9,,,,278,,,,60.1,27,0,27,0,483.3,51,0.1,0.1,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 06:00,7.4,92,6.2,1.7,998.4,998.4,100,7,2,100,32.2,,,,264,,,,44.3,117,3,114,8,498.9,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 07:00,7.2,91,5.9,1.7,999.4,999.4,100,8,0,100,31,,,,269,,,,40.7,161,16,145,46.7,457.1,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 08:00,7.2,90,5.8,1.6,1000.5,1000.5,95,9,0,95,31.5,,,,276,,,,38.9,150,31,119,114.7,360.8,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 09:00,7.3,90,5.8,1.5,1001.8,1001.8,85,6,0,84,33.1,,,,278,,,,41.4,100,41,59,252.7,216.6,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 10:00,7.3,89,5.6,1.2,1003.1,1003.1,3,1,0,2,34.1,,,,281,,,,42.8,17,6,11,93.2,44.9,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 11:00,7.2,84,4.8,0.8,1003.8,1003.8,20,3,0,17,35.7,,,,274,,,,44.6,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 12:00,6.9,84,4.4,0.2,1004.5,1004.5,4,4,0,0,37,,,,277,,,,48.2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 13:00,6.9,83,4.2,-0.1,1005.6,1005.6,3,3,0,0,38.9,,,,273,,,,49.7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 14:00,6.9,81,3.8,-0.1,1006.5,1006.5,3,3,0,0,38.7,,,,271,,,,49.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 15:00,6.9,81,3.8,0.1,1007.6,1007.6,5,5,0,0,36.7,,,,271,,,,49,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 16:00,6.8,81,3.8,0.3,1008.4,1008.4,1,1,0,0,34.3,,,,265,,,,46.4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 17:00,6.7,82,3.8,0.6,1009.1,1009.1,0,0,0,0,31.7,,,,262,,,,43.2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 18:00,6.7,83,4,1.1,1009.7,1009.7,0,0,0,0,28.5,,,,258,,,,40,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 19:00,6.6,83,4,1.4,1010.5,1010.5,0,0,0,0,26.2,,,,258,,,,35.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
